date_collected,product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location
2021-06-28,3578220734,365159569,Crop Top,Women Korean Tops Crop Tops Fairy Daisy Puff Sleeve Shirt Floral Square Collar Short Sleeved Off Shoulder Floral Blouse,204.0,102,267,50,6,0,0,0,0,6,5.0,8975,14,1,Mainland China
2021-06-28,7290777226,36754442,Crop Top,Kathryn Korean Top  Lettuce Collar Tee Lettuce Blouse 11203#,299.0,65,65,78,130,6,2,2,0,140,4.89,298,471,1,"Taytay, Rizal"
2021-06-28,6655580680,297008262,Crop Top,Fashion Women Clothes Knitted V-neckline Is Empty and Lovely Sexy Skinny Short Sleeve Korean Casual Crop Top,390.0,195,195,50,62,3,2,1,1,69,4.8,516,167,1,Mainland China
2021-06-28,6083567838,10377223,Crop Top,R&O Korean polyester Crop Top,199.0,77,77,61,1903,32,12,1,3,1951,4.96,83,4260,1,"Pasay City, Metro Manila"
2021-06-28,9619070422,273201142,Crop Top,Women's Korean top knitted thin sexy low neck short sleeve T-shirt,400.0,199,199,50,31,2,1,0,0,34,4.88,3388,79,1,Mainland China
2021-06-28,4039096012,192699788,Crop Top,(Buy 1 get 1 )Ready Stock Korean Top Swin Women Lapel Collar Plaid Casual Short Sleeve Crop Top oversized shirt,599.0,249,269,58,1252,65,32,3,11,1363,4.87,9088,2743,1,Mainland China
2021-06-28,8769480899,41311013,Crop Top,COLORFUL Dragon Roundneck Crop Top Tees,150.0,59,59,61,20,0,1,0,2,23,4.57,2072,54,1,"Pasig City, Metro Manila"
2021-06-28,10902017440,147240166,Crop Top,new arrivals  korean style plian color crop top xs to m/ knitted square neck crotop /shortsleeved,380.0,150,150,61,2,0,0,0,0,2,5.0,107,4,1,"Caloocan City, Metro Manila"
2021-06-28,8415886812,312059830,Crop Top,MEZZ8 Korean Button Tops V-Neck Crop Top Women Short Sleeve,55.0,55,55,39,31,0,3,2,0,36,4.67,832,117,1,"Quezon City, Metro Manila"
2021-06-28,6758941187,273094218,Crop Top,Korean fashion Short Sleeve Knit women crop top,450.0,199,199,56,40,3,1,0,0,44,4.89,154,90,1,"Guiguinto, Bulacan"
2021-06-28,8905771704,41311013,Crop Top,AIVEE Criss-Cross Tie Crop Top Blouse,65.0,59,59,9,12687,1472,1578,723,1191,17651,4.35,65135,51995,1,"Pasig City, Metro Manila"
2021-06-28,7815424921,55748694,Crop Top,SS Korean Overlap String Tops V Neck Crop Top Fashion,100.0,45,55,55,5286,359,369,150,288,6452,4.58,12750,21232,1,"Taytay, Rizal"
2021-06-28,7287492444,203572725,Crop Top,DNEMNLPH Zoey Side Ruched Top (Korean Fashion Knitted Ribbed Blouse),199.0,99,99,50,195,4,4,3,0,206,4.9,299,550,1,"Cainta, Rizal"
2021-06-28,8862090624,55748694,Crop Top,SS Korean Knitted Tops Lettuce Stripes CropTop,150.0,46,48,69,182,16,10,1,5,214,4.72,14121,705,1,"Taytay, Rizal"
2021-06-28,6468779756,126018720,Crop Top,Women Korean Top Palace Retro One-line Neck Strapless Lace-up Short Puff Sleeve Ladies High Waist Shirt Tops,455.0,56,280,88,40,1,2,0,0,43,4.88,4898,89,1,Mainland China
2021-06-28,6787844807,46399675,Crop Top,BLINK Korean Open Front Top,300.0,59,59,80,1329,37,38,12,16,1432,4.85,11773,3571,1,"Pasig City, Metro Manila"
2021-06-28,3353804799,312874722,Crop Top,boutique korean trendy clothes crop top,168.0,55,99,67,239,24,17,7,5,292,4.66,36736,933,1,"San Nicolas, Metro Manila"
2021-06-28,9741493355,46399675,Crop Top,VANILLA Co. String Ruched Longsleeves Top,300.0,75,75,75,5038,125,84,29,40,5316,4.9,452,17922,1,"Pasig City, Metro Manila"
2021-06-28,10201715718,59054130,Crop Top,Korean Mesh Puff Sleeves Off Shoulder Smocked Top Crop Tops,179.0,79,79,56,17,2,0,0,1,20,4.7,123,75,1,"Pasay City, Metro Manila"
2021-06-28,5637921283,94468213,Crop Top,Korean V Neck Ringer Crop Top Short Sleeve - CT16,120.0,54,54,55,15,1,1,0,0,17,4.82,28,35,1,"Mandaluyong City, Metro Manila"
2021-06-28,8643133765,373953071,Crop Top,Crop Top Korean Style Women's Clothing Printing Short Sleeve T shirt Tops #C-002,100.0,68,68,32,100,4,0,0,0,104,4.96,316,247,1,"Valenzuela City, Metro Manila"
2021-06-28,9461824271,113311722,Crop Top,"TRENDY KOREAN SQUARE NECK, KNITTED CROP TOP, KOREAN CROP TOP, FASHION TOP",250.0,74,74,70,2,0,0,0,0,2,5.0,49494,52,1,"Pasig City, Metro Manila"
2021-06-28,4588337675,46399675,Crop Top,SUCHCUTE Two Tone Raglan Top,500.0,49,49,90,6381,241,172,51,67,6912,4.85,5920,22558,1,"Pasig City, Metro Manila"
2021-06-28,8718929739,100011971,Crop Top,Crop Top Oversized Loose Shirt Basic plain colors short sleeves women korean fashion croptop B024,199.0,68,68,66,12,4,2,0,0,18,4.56,736,100,1,"Caloocan City, Metro Manila"
2021-06-28,11808135186,31488555,Crop Top,Summer Women Korean Top Threaded Button V-neck Cotton Vest Comes Chest Pad Underwear Camisole Tank,200.0,79,79,61,24,2,0,0,0,26,4.92,891,86,1,"Binondo, Metro Manila"
2021-06-28,8943132785,373953071,Crop Top,Crop Top Korean Style Women's Clothing Printing Short Sleeve T shirt Tops #C-001,110.0,74,74,33,38,2,1,0,0,41,4.9,426,99,1,"Valenzuela City, Metro Manila"
2021-06-28,4279724399,25811092,Crop Top,Angelcity Drawstring Crop Top ZARA Adjustable Tops Korean Fashion BK,119.0,59,59,50,1416,56,28,15,26,1541,4.83,10326,4716,1,"Pasay City, Metro Manila"
2021-06-28,5183023751,403534537,Crop Top,COD Ready Stock Korean Top Crop Top Women Puff Sleeve Crop Tops V Neck Floral Print Blouses Long Sleeve Chiffon Shirt Croptop Tops,400.0,49,245,88,2,0,0,0,0,2,5.0,17975,16,1,Mainland China
2021-06-28,5543666721,273094218,Crop Top,Xiaoyi new knitted cardigan high waist knitted korean top Ins Student Simple Solid Color crop top,529.0,199,199,62,825,49,14,4,1,893,4.9,541,1714,1,"Guiguinto, Bulacan"
2021-06-28,8958249512,10377223,Crop Top,R&O Korean Style Cute Printed Crop Top,199.0,77,77,61,942,25,12,0,3,982,4.94,128,2437,1,"Pasay City, Metro Manila"
2021-06-28,4718149278,10615128,Crop Top,Korean Jenny Plain Semi Crop Top,75.0,55,59,27,454,68,60,25,36,643,4.37,535,2042,1,"Pasig City, Metro Manila"
2021-06-28,8738229141,41311013,Crop Top,RETRO Bandana Style Halter Backless Crop Top Blouse,200.0,59,59,71,2449,112,90,47,72,2770,4.74,13211,10685,1,"Pasig City, Metro Manila"
2021-06-28,8338301512,17325060,Crop Top,Letezia  Squareneck Collar CUT-OUT Puff Sleeve crop tops korean inspired top joymarcelo,249.0,120,130,52,99,4,5,1,0,109,4.84,398,243,1,"San Mateo, Rizal"
2021-06-28,9738350262,17325060,Crop Top,Tanya squareneck tube longback crop tops korean inspired sexy top joymarcelo,89.0,49,59,45,29,0,1,0,1,31,4.93,21,83,1,"San Mateo, Rizal"
2021-06-28,5283738215,213293624,Crop Top,【COD & Ready Stock】2021 Korean Top Style One-shoulder Clavicle Tether Puff Sleeve Crop Top,534.0,228,228,57,28,5,4,2,0,39,4.51,81,89,1,Mainland China
2021-06-28,6161864509,46399675,Crop Top,ZARA Fashion Knitted Ribbed Croptop,200.0,55,55,73,37888,2867,2322,819,985,44881,4.69,8046,168616,1,"Pasig City, Metro Manila"
2021-06-28,3179894949,45837310,Crop Top,Women's Puff Sleeve Crop Tops Sexy Long Sleeve Korean Blouse Tops,500.0,289,289,42,10,1,0,0,0,11,4.91,1959,34,1,Mainland China
2021-06-28,7790440553,46399675,Crop Top,DRAGON BERSHKA Two Tone Raglan Top,500.0,59,59,88,921,38,21,8,11,999,4.85,9354,2903,1,"Pasig City, Metro Manila"
2021-06-28,4871550157,5302656,Crop Top,Korean Aesthetic Polo Tumblr Shirt Crop Top Ulzzaang Official,200.0,150,150,25,240,11,4,2,0,257,4.9,163,550,1,"Bacoor, Cavite"
2021-06-28,7271861195,192699788,Crop Top,Ready stock Women's V-neck Button Short Section Exposed Navel Knitted Short Sleeved Cardigan Crop tops Korean Top,99.0,42,199,58,44,1,2,0,0,47,4.89,5846,122,1,Mainland China
2021-06-28,7778172929,46399675,Crop Top,FAIRY SMOCKING Mesh Puff Sleeves Top,250.0,99,99,60,4959,343,273,99,119,5793,4.71,186,17327,1,"Pasig City, Metro Manila"
2021-06-28,7371593086,328781757,Crop Top,Giselle G&G Korean Top Gentle Style Slim V-neck Lace Tops,755.0,348,348,54,10,0,0,0,0,10,5.0,14958,24,1,Mainland China
2021-06-28,5577499146,46399675,Crop Top,POSH Trendy Front String Ruched Top,200.0,49,49,76,21664,1009,781,254,385,24093,4.8,7782,80897,1,"Pasig City, Metro Manila"
2021-06-28,6254728857,264590394,Crop Top,Claire Korean Lettuce Crop Top 11061#,150.0,49,49,67,493,23,23,8,7,554,4.78,3329,1654,1,"Taytay, Rizal"
2021-06-28,9340235085,39345649,Crop Top,Cami Tank top •BLESSED • Embroidered & Vinyl •croptop •tiktok tank top• korean graphic top,66.0,60,95,9,184,4,6,0,1,195,4.9,716,761,1,"Navotas City, Metro Manila"
2021-06-28,3270989227,322584626,Crop Top,Women's Fashion Korean Deep V-Neck Wrap Crossover Crop Blouse Sexy Tops,386.0,193,193,50,1,0,0,0,0,1,5.0,7988,2,1,Mainland China
2021-06-28,8016339057,11187885,Crop Top,button down waffle knit semi crop top lettuce ruffle sleeves plain solid color women korean B007,199.0,59,59,70,1444,109,48,13,19,1633,4.8,2167,6308,1,"Caloocan City, Metro Manila"
2021-06-28,4752876368,235309345,Crop Top,Plain Tops Casual Crop Top Round Neck Shirt Korean Tops Cotton Tees,499.0,269,269,46,1,0,0,0,0,1,5.0,8993,5,1,Mainland China
2021-06-28,8130721780,341350505,Crop Top,[Real Photo] Korean Embroidered Short Sleeve Lace Knit T-shirt Women's Top,348.0,227,227,35,9,0,0,0,0,9,5.0,3975,19,1,Mainland China
2021-06-28,9063067526,136836256,Crop Top,Patchwork Seam Front Lettuce Crop Top for Women Round Neck | Crop top for women| Tops for women crop,175.0,49,49,72,20,0,0,0,0,20,5.0,279,118,1,"Pasay City, Metro Manila"
2021-06-28,9842669303,418672464,Crop Top,Summer new style Korean wild short-sleeved suit collar chiffon shirt female design sense niche top,330.0,198,198,40,32,0,1,1,0,34,4.85,9999,72,1,Mainland China
2021-06-28,9232814237,19100527,Crop Top,Mumu #CT54 Korean Knitted Stylish Squareneck Top Ladies Croptop Blouse,150.0,49,49,67,3480,63,37,4,10,3594,4.95,1595,10540,1,"Valenzuela City, Metro Manila"
2021-06-28,8761831251,113311722,Crop Top,"KOREAN V-CUT CROP TOP, WOMENS CROP TOP, KOREAN TOP, SUMMER FASHION CROPTOP",250.0,74,74,70,2,0,1,0,0,3,4.33,49488,65,1,"Pasig City, Metro Manila"
2021-06-28,5179128222,36754442,Crop Top,Kathryn Korean High Fashioned Collared Sleeveless Knit Tops /Crop top 11155#,199.0,55,55,72,271,13,5,1,5,295,4.84,1160,732,1,"Taytay, Rizal"
2021-06-28,9269740094,451742606,Crop Top,Nikki Spaghetti Ruffle Crop Top Korean Fashion Blouse Crop Spag Sando Plain Drawstring (New Item),170.0,59,59,65,0,0,0,0,0,0,0.0,44413,200,1,"Quezon City, Metro Manila"
2021-06-28,7678295688,25811092,Crop Top,FLY EMIRATES V neck Sublimation Crop Top,149.0,47,47,68,5794,384,241,72,106,6597,4.77,381,36720,1,"Pasay City, Metro Manila"
2021-07-06,2768006775,25811092,Short Sleeves,Angelcity Oversized Ringer Top Plus Size Korean Fashion Women Tops Basic tee ML,189.0,63,79,67,12212,730,493,165,258,13858,4.77,80544,54533,1,"Pasay City, Metro Manila"
2021-07-06,7215364295,29392066,Short Sleeves,Korean Fashion Knitted Blouse Top Short Sleeves,179.0,159,159,11,34,2,0,0,1,37,4.84,765,81,1,"Binondo, Metro Manila"
2021-07-06,4390396976,360379308,Short Sleeves,Korean Pleated Gathered-waist  Shirt Sweet Slim Fit Top Cute Short Top,400.0,236,236,41,8,0,0,0,0,8,5.0,5928,24,1,Mainland China
2021-07-06,3590133563,396605392,Short Sleeves,Women's T-shirt Short Sleeve Round Neck Cotton 30% Solid Color  Korean Fashion,340.0,298,298,12,3,0,0,0,0,3,5.0,7998,5,1,Mainland China
2021-07-06,3202562103,16590993,Short Sleeves,Korean lace top bestseller style 5Colors,250.0,230,230,8,2132,65,41,5,5,2248,4.92,586,5335,1,"Binondo, Metro Manila"
2021-07-06,3840446776,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,360.0,150,150,58,505,26,17,3,3,554,4.85,655,1108,1,"Pasay City, Metro Manila"
2021-07-06,8255876111,419954100,Short Sleeves,【love you】2021 summer new short-sleeved t-shirt female students Korean version of loose bf lazy Harajuku style wild ins retro shirt,594.0,268,400,55,0,0,0,0,0,0,0.0,14400,0,1,Mainland China
2021-07-06,3189018299,416886409,Short Sleeves,France Korean-Style Puff Sleeve Shirt Women's 2021Summer  Square Neck Open Back Floral-Print Top Short,622.0,374,374,40,9,2,0,0,0,11,4.82,3438,21,1,Mainland China
2021-07-06,6888730286,325618926,Short Sleeves,Daisy Floral Short-Sleeve Korean Style Slim Fit off-Shoulder Top Cute Tops,500.0,258,258,48,7,0,0,0,0,7,5.0,9713,18,1,Mainland China
2021-07-06,11306791325,360379308,Short Sleeves,Chiffon Korean Style Off-Shoulder Slim Ruffles Short Sleeve Top Cute Tops,509.0,286,286,44,2,0,0,0,0,2,5.0,27552,8,1,Mainland China
2021-07-06,9370968379,141606030,Short Sleeves,Korean Irregular Fake Two-Piece Print Pattern Design Loose Casual Short Sleeve T Shirt Tops,544.0,439,439,19,1,0,0,0,0,1,5.0,19994,1,1,Mainland China
2021-07-06,4638701319,64360491,Short Sleeves,korean fashion knitted blouse  knitted top shortsleeve,350.0,199,199,43,736,29,9,1,4,779,4.92,345,1518,1,"Pasay City, Metro Manila"
2021-07-06,9752389108,50114777,Short Sleeves,BCUA Korean casual New top Women Clothes T-shirt Summer short sleeve blouse Size M-2XL 986,200.0,95,95,53,24,2,1,0,0,27,4.85,1726,63,1,"Pasay City, Metro Manila"
2021-07-06,4360427761,55748694,Short Sleeves,SS Emma Tops Cotton Knit Tie Crop Top Korean Fashion Women Blouse Short Sleeve,200.0,65,65,68,5239,276,181,62,112,5870,4.78,5308,17390,1,"Taytay, Rizal"
2021-07-06,7893204092,453049862,Short Sleeves,2021 summer new women's fashion off shoulder one neck lace up short chiffon shirt versatile foreign style top,566.0,334,334,41,0,0,0,0,0,0,0.0,1500,0,1,Mainland China
2021-07-06,6887799434,389973330,Short Sleeves,Korean style V-neck chic single-breasted waist short puff sleeve hollow short-sleeved knitted cardigan top women,544.0,354,354,35,0,0,0,0,2,2,1.0,3983,6,1,Mainland China
2021-07-06,8446450759,130651949,Short Sleeves,Korean crop top solid color slimming Drawstring knitted short sleeves,200.0,149,169,26,37,0,0,0,0,37,5.0,19,59,1,"San Nicolas, Metro Manila"
2021-07-06,7356348155,36637203,Short Sleeves,Korean fashion women summer cartoon short sleeves T-shirts oversized shirt,180.0,79,79,56,12057,1011,711,239,340,14358,4.69,6760,66281,1,"San Nicolas, Metro Manila"
2021-07-06,9224786101,313565900,Short Sleeves,Women's Korean New Color Block Short Sleeve Shirt Loose Top,640.0,320,320,50,5,0,0,0,0,5,5.0,232,7,1,Mainland China
2021-07-06,8805174047,64360491,Short Sleeves,Korean Fashion Knitted Blouse Knitted Top ShortSleeve Stripe,300.0,199,199,34,24,0,0,0,0,24,5.0,65,34,1,"Pasay City, Metro Manila"
2021-07-06,4761007829,312874722,Short Sleeves,Korean sexy two ways to wear floral top#75,99.0,39,79,72,144,11,4,1,3,163,4.79,30819,482,1,"San Nicolas, Metro Manila"
2021-07-06,8358485297,449754824,Short Sleeves,【BTG】Striped Short-sleeved T-shirt Women's Slim Student Korean Style Top,376.0,188,188,50,9,0,0,1,0,10,4.7,1839,37,1,Mainland China
2021-07-06,4873277981,203572725,Short Sleeves,DNEMNLPH Fiona Vintage Puff Top (Trendy Korean Inspired Fashion Best Seller Garter Cropped),249.0,159,159,36,89,10,2,0,2,103,4.79,29,238,1,"Cainta, Rizal"
2021-07-06,7840777225,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,250.0,150,150,40,35,2,0,0,0,37,4.95,723,68,1,"Pasay City, Metro Manila"
2021-07-06,11306791340,360379308,Short Sleeves,Puff Sleeve Chiffon Square Collar Slim fit Short Sleeve Top Cute Tops,528.0,269,269,49,182,10,5,0,3,200,4.84,4528,461,1,Mainland China
2021-07-06,2952422461,325618926,Short Sleeves,Chiffon Ruffled Square Collar Korean Tops Pearl Buttons Solid Color Versatile Slim-Fit Top,500.0,279,279,44,48,5,1,0,1,55,4.8,707,102,1,Mainland China
2021-07-06,7292263196,130651949,Short Sleeves,3-color Korean version elegant retro Polo knit V-neck slim short open navel Short Sleeve T-Shirt Top,200.0,169,169,16,4,1,0,0,0,5,4.8,124,10,1,"San Nicolas, Metro Manila"
2021-07-06,4289697795,360379308,Short Sleeves,Chiffon Korean-Style Square Collar Slim Sweet Floral Short Sleeve Top,480.0,255,255,47,56,2,1,1,3,63,4.7,3587,119,1,Mainland China
2021-07-06,9952792365,375489956,Short Sleeves,Women's Apparel Girl style vintage short sleeved T-shirt women loose 2021 summer Korean Instagram chic BF half sleeved MSCHF student top,360.0,279,279,23,0,0,0,0,0,0,0.0,2997,0,1,Mainland China
2021-07-06,3893062045,130651949,Short Sleeves,Classic Knitted Blouse Korean Top Short Sleeves office wear fashion sexy blouse,200.0,169,169,16,3,0,1,0,0,4,4.5,106,8,1,"San Nicolas, Metro Manila"
2021-07-06,4847380284,287789175,Short Sleeves,Summer new style short puff sleeve shirt female Korean style slim collarbone shirt nine points top,613.0,298,314,51,32,3,0,1,0,36,4.83,9976,74,1,Mainland China
2021-07-06,11403239944,371849079,Short Sleeves,Summer Top New Korean Loose Letter Print Curled Short Sleeve T-shirt Short,141.0,78,106,45,2,0,0,0,0,2,5.0,7491,7,1,Mainland China
2021-07-06,8169164955,461815350,Short Sleeves,loveSingle/two short-sleeved t-shirt women loose cotton 2021 summer new style Korean trend all-match bottoming t-shirt top,937.0,328,328,65,0,0,0,0,0,0,0.0,7500,0,1,Mainland China
2021-07-06,8154700018,64360491,Short Sleeves,korean fashion knitted Round neck blouse top short sleeve,300.0,250,250,17,45,1,0,1,0,47,4.91,154,212,1,"Pasay City, Metro Manila"
2021-07-06,4838940464,55748694,Short Sleeves,SS Korean Crop Top Cinched Cut Garter Tops V Neck Blouse,150.0,58,64,61,17593,1307,736,186,315,20137,4.77,33830,56644,1,"Taytay, Rizal"
2021-07-06,9561220312,64360491,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,250,250,17,28,1,1,0,0,30,4.9,391,106,1,"Pasay City, Metro Manila"
2021-07-06,8812869286,46399675,Short Sleeves,MIKASA Korean Squareneck Knitted Top,200.0,9,55,96,10509,423,308,102,151,11493,4.83,13776,32061,1,"Pasig City, Metro Manila"
2021-07-06,3050959335,64360491,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,250,250,17,26,0,0,0,0,26,5.0,471,106,1,"Pasay City, Metro Manila"
2021-07-06,7641709091,64360491,Short Sleeves,korean fashion knitted blouse MICKEY top shortsleeve,199.0,150,150,67,32,1,1,1,0,35,4.83,105,76,1,"Pasay City, Metro Manila"
2021-07-06,2507874460,38991357,Short Sleeves,Korean Fashion Classic Knitted Blouse Sop short Sleeves (Free Size),280.0,165,165,41,87,4,2,1,1,95,4.84,32,246,1,"Binondo, Metro Manila"
2021-07-06,2325317592,29392066,Short Sleeves,Korean fashion U neck Stripe Top T shirt,249.0,165,165,34,74,7,3,1,2,87,4.72,173,200,1,"Binondo, Metro Manila"
2021-07-06,8613324195,381509084,Short Sleeves,【8048】Women's Summer Cool Retro Camouflage Clothing Printing Army Green Camouflage Tops Tshirt Korean Women O Neck,270.0,189,189,30,29,0,0,1,0,30,4.9,15878,62,1,Mainland China
2021-07-06,4138616832,266802542,Short Sleeves,2345✨ 【COD & Ready Stock】 Korean plus size 2021 sale fashion summer loose floral blouse tops for women top trendy casual short sleeves cartoons shirt,640.0,359,359,44,167,7,4,0,1,179,4.89,3581,394,1,Mainland China
2021-07-06,8058120397,360379308,Short Sleeves,Chiffon Short-Sleeve Fashion Off-Shoulder Korean Style Slim Fit Top Cute Tops,422.0,249,249,41,1,0,0,0,0,1,5.0,4778,3,1,Mainland China
2021-07-06,9711860168,64360491,Short Sleeves,korean fashion cotton blouse knitted top shortsleeve,250.0,150,150,40,15,1,0,0,0,16,4.94,118,29,1,"Pasay City, Metro Manila"
2021-07-06,3440192170,32632247,Short Sleeves,Korean fashion Sexy clavicle v collar knit Short paragraph  top,499.0,155,155,69,113,4,2,3,1,123,4.83,19,231,1,"Binondo, Metro Manila"
2021-07-06,7919342724,1083822,Short Sleeves,NKD Korean Fashion Erich Basic Daily Polo Tie Top 1104,300.0,135,138,55,3576,156,73,10,25,3840,4.89,20385,10596,1,"Taytay, Rizal"
2021-07-06,7141925528,64360491,Short Sleeves,korean fashion knitted blouse top shortsleeve,350.0,199,199,43,302,20,11,2,7,342,4.78,194,742,1,"Pasay City, Metro Manila"
2021-07-06,8919584529,39898577,Short Sleeves,Classic Knitted Blouse Korean Top Short Sleeves,188.0,149,149,21,64,3,1,0,0,68,4.93,31,150,1,"San Nicolas, Metro Manila"
2021-07-06,11202095867,64360491,Short Sleeves,korean fashion cotton Round neck blouse top shortsleeve,280.0,230,230,18,19,0,0,0,0,19,5.0,292,47,1,"Pasay City, Metro Manila"
2021-07-06,8858747915,449754824,Short Sleeves,【BTG】Design Niche Short Short-sleeved T-shirt Female Summer Loose Korean Ins High Waist Top,380.0,190,190,50,4,0,0,0,0,4,5.0,4988,9,1,Mainland China
2021-07-06,8540273732,291022738,Short Sleeves,square neck tops blouse plain semi crop tops Korean fashion slim fit free size,150.0,58,58,61,8,0,2,1,2,13,3.85,1924,63,1,"Paranaque City, Metro Manila"
2021-07-06,6960070604,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,300.0,150,150,50,39,0,0,0,0,39,5.0,212,81,1,"Pasay City, Metro Manila"
2021-07-06,2538456294,55748694,Short Sleeves,SS Korean Fashion Peplum Top Blouse Short Sleeve Tops Crop Top,150.0,59,65,61,13514,927,792,363,601,16197,4.63,2537,54638,1,"Taytay, Rizal"
2021-07-06,8844451033,419928844,Short Sleeves,Summer plus size printed mother's blouse women tops,540.0,297,297,45,0,0,0,0,0,0,0.0,952,3,1,Mainland China
2021-07-06,3192069037,10377223,Short Sleeves,R&O Korean Style Cotton Spandex Casual Fit Tees Short Sleeve Top,199.0,73,73,63,1246,28,9,4,3,1290,4.95,434,3098,1,"Pasay City, Metro Manila"
2021-07-06,9644104012,49814692,Short Sleeves,C&M Women Korean Style Summer Round Neck Daisy Printed Single Breasted Loose Bubble Sleeve Tops,780.0,398,398,49,13,2,2,0,0,17,4.65,2948,42,1,Mainland China
2021-07-06,4940886722,55748694,Short Sleeves,SS Lettuce Blouse Top Basic Crop Top Korean Fashion Women Tops,100.0,45,55,55,15224,1118,635,253,301,17531,4.75,15470,56406,1,"Taytay, Rizal"
2021-07-06,7149904454,50582861,Short Sleeves,DIRECT SUPPLIER Fashion Cindy Printed Ribbon Sleeves Basic Top 1136,150.0,58,58,61,1030,27,14,5,2,1078,4.93,89470,4239,1,"Taytay, Rizal"
2021-07-06,4692962844,64360491,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,250,250,17,6,1,0,0,0,7,4.86,352,27,1,"Pasay City, Metro Manila"
2021-07-06,2503296036,126018720,Short Sleeves,【COD ✔️ Ready Stock】Women korean top Dot Print Elegant Chiffon Blouse Crop top Tops,465.0,89,229,81,1214,107,63,15,26,1425,4.73,4413,3956,1,Mainland China
2021-07-06,8545953626,11187885,Short Sleeves,square neck knitted women top blouse shirt rib knit korean bangkok fashuon short sleeves sexy B011,199.0,79,79,60,98,2,6,3,1,110,4.75,290,256,1,"Caloocan City, Metro Manila"
2021-07-06,5491979896,420881087,Short Sleeves,Blouse Plus Size Silk Women's Floral Printed Short-sleeved T-shirt Round Neck Korean Blouse Tops,446.0,223,223,50,0,0,0,0,0,0,0.0,5993,1,1,Mainland China
2021-07-06,3169144095,64360491,Short Sleeves,korean fashion Stripe knitted blouse knitted top shortsleeve,300.0,188,188,37,27,1,0,0,0,28,4.96,40,60,1,"Pasay City, Metro Manila"
2021-07-06,4840459112,55748694,Short Sleeves,SS Korean Basic Blouse Top Women Short Sleeve Tops Fits Small to Semi-Large,100.0,49,52,51,11160,903,520,149,245,12977,4.74,12768,40965,1,"Taytay, Rizal"
2021-07-06,8724965356,390661481,Short Sleeves,【COD】[Double-layer Anti-permeability] Chiffon Shirt New Korean Loose Flared Sleeve Women's Sweet Chiffon Shirt Shirt,716.0,322,322,55,13,1,1,1,0,16,4.62,8024,36,1,Mainland China
2021-07-06,6866686015,341350505,Short Sleeves,[Real Photo] Xiaoran Shirt Korean women 2021 Summer New Chic All-match Temperament Suit Collar Chiffon Short-sleeved Top,541.0,289,289,47,18,1,2,0,0,21,4.76,2950,44,1,Mainland China
2021-07-06,3440427470,43841660,Short Sleeves,UFW #19819 & #8208 Korean Knitted Top Short Sleeves,198.0,198,198,38,602,27,20,5,5,659,4.85,606,1864,1,"Tondo I / Ii, Metro Manila"
2021-07-06,8418186470,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,300.0,99,99,67,106,1,1,0,0,108,4.97,269,279,1,"Pasay City, Metro Manila"
2021-07-06,7286017048,390661481,Short Sleeves,【COD】Striped Top New Korean Version of The Ins Letters Loose Short-sleeved T-shirt Women,650.0,292,292,55,2,0,0,0,0,2,5.0,1194,5,1,Mainland China
2021-07-06,8744333276,420881087,Short Sleeves,"Blouse Tops Women Summer Korean Style Lace Printed Blouse, Round Neck Tops",665.0,332,332,50,11,1,0,0,0,12,4.92,9958,25,1,Mainland China
2021-07-06,9451903754,64360491,Short Sleeves,korean fashion knitted strip blouse top shortsleeve,255.0,199,199,22,19,0,0,1,0,20,4.85,155,89,1,"Pasay City, Metro Manila"
2021-07-06,9832998138,341350505,Short Sleeves,[Real Photo] 2021 New Women's Korean Round Neck Short sleeve T-shirt  Tight-fitting Bottoming Sweater All-match Short Top,457.0,249,249,46,10,1,0,0,0,11,4.91,974,19,1,Mainland China
2021-07-06,8964911458,360379308,Short Sleeves,Chiffon Shirt Ruffles Square Neck Pearl Versatile Slim Top Sweet Tops,359.0,269,269,25,13,0,0,0,1,14,4.71,2627,34,1,Mainland China
2021-07-06,5141028714,40841188,Short Sleeves,Xiaozhainv Womens Short Knitted Affordable Koreanfashion Crop Top Freeshipping,345.0,189,209,45,962,67,20,7,4,1060,4.86,5271,2310,1,Mainland China
2021-07-06,8061220194,64360491,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,250,250,17,18,0,1,0,0,19,4.89,337,102,1,"Pasay City, Metro Manila"
2021-07-06,1425767854,20446518,Short Sleeves,Yc Korean Cotton off shoulder Tops short sleeve Top,240.0,192,192,20,8,0,2,2,0,12,4.17,62,26,1,"Binondo, Metro Manila"
